idBien;surfaceCarrez;codeTypeLocal;surfaceReelle;nbrePiecePrincipale;idAdresse;idBien_fusionne
27986;89,27;2;91;4;25208;25208-KY-251-70
27987;164,4;2;30;1;25209;25209-LA-284-1
27988;27;2;200;7;25210;25210-LA-437-395
27989;19,51;2;19;1;25211;25211-MR-586-315
27990;38,7;2;38;3;25212;25212-MR-652-4
27991;44,29;2;44;2;25213;25213-MV-52-53
27992;32,2;2;32;1;25214;25214-NH-315-31
27993;46,24;2;45;3;25215;25215-A-1040-149
27994;25,75;2;40;4;25216;25216-AP-518-17
27995;42,13;2;42;2;25217;25217-AL-704-339
27996;56,29;2;54;3;25218;25218-AN-362-20
27997;56,29;2;55;2;25219;25219-BS-178-15
27998;44,17;2;48;2;25220;25220-DM-215-168
27999;44,7;1;45;3;25221;25221-DN-143-42
28000;31,12;2;33;1;25222;25222-DX-4-164
28001;23,58;2;25;1;25223;25223-AL-295-126
28002;24,54;2;24;1;25224;25224-AZ-358-27
28003;97,54;2;103;4;25225;25225-875-T-245-1
28004;56,11;2;55;3;25226;25226-888-A-42-16
28005;56,12;2;55;3;25226;25226-888-A-42-272
28006;70,16;2;70;4;25227;25227-AH-25-14
28007;67,65;1;71;3;25228;25228-AH-127-4
28008;40,41;1;36;2;25229;25229-AM-67-29
28009;29;2;29;1;25230;25230-AE-95-32
28010;42,34;2;68;3;25231;25231-AD-866-12
28011;25,94;2;26;1;25232;25232-AE-14-3018
28012;28,5;2;28;1;25232;25232-AE-14-1019
28013;39,52;2;39;2;25233;25233-AE-238-59
28014;58;2;60;3;25234;25234-AV-109-22
28015;96,58;2;84;3;25235;25235-AP-58-2
28016;50,55;2;53;2;25236;25236-AI-170-7
28017;55,57;2;55;3;25237;25237-142-BO-366-22
28018;36,99;2;40;2;25238;25238-AY-15-33
28019;27,42;2;27;1;25239;25239-D-68-2
28020;89,39;2;32;1;25240;25240-CW-133-11
28021;84,66;2;82;5;25241;25241-HY-130-26
28022;67,93;2;68;3;25242;25242-MZ-188-1
28023;91,5;2;90;3;25243;25243-ZT-71-4
28024;50,66;2;50;2;25244;25244-AK-17-27
28025;84,93;2;84;3;25245;25245-BK-798-4
28026;58,06;2;45;2;25246;25246-P-1910-1
28027;65,6;2;67;4;25247;25247-BW-405-40
28028;72,83;2;73;3;25248;25248-BO-191-6
28029;30,11;2;30;1;25249;25249-A-2095-108
28030;44,77;2;45;2;25250;25250-AY-527-38
28031;62,24;2;65;3;25251;25251-EZ-315-11
28032;99,26;1;100;4;25252;25252-ZE-554-1
28033;27,85;2;27;1;25253;25253-D-691-3
28034;45,72;2;50;2;25254;25254-810-AB-234-13
28035;33,22;2;33;2;25255;25255-836-AD-70-107
28036;23;2;23;1;25256;25256-AD-231-77
28037;66,65;2;67;3;25257;25257-BD-215-712
28038;51,75;2;51;2;25258;25258-AS-374-43
28039;65,15;2;63;3;25259;25259-AI-496-3
28040;70,31;2;70;4;25260;25260-BI-90-215
28041;68,56;2;72;4;25261;25261-BK-596-135
28042;39,68;2;40;2;25262;25262-AI-364-15
28043;82,41;2;85;4;25263;25263-AC-295-57
28044;97,26;2;98;3;25264;25264-BE-391-4
28045;88,43;2;88;5;25265;25265-BV-311-7
28046;78,1;2;78;4;25266;25266-IY-477-27
28047;65,48;2;65;3;25267;25267-AM-773-12
28048;97,35;2;90;5;25268;25268-CW-3-79
28049;72;2;72;3;25269;25269-DN-259-213
28050;61,32;2;59;3;25270;25270-DR-1019-118
28051;74,44;2;74;4;25271;25271-C-847-15
28052;74,03;2;74;3;25272;25272-AV-1112-6
28053;65,26;2;65;3;25273;25273-A-2184-33
28054;80,16;2;80;4;25274;25274-AC-10-143
28055;52;2;52;2;25275;25275-AB-138-57
28056;42,98;2;43;2;25276;25276-DP-242-32
28057;55,84;2;56;3;25277;25277-BM-298-81
28058;41,64;2;42;2;25278;25278-AV-32-14
28059;74,5;2;73;5;25279;25279-AH-40-70
28060;92,92;2;90;5;25280;25280-LN-168-532
28061;89,73;2;90;4;25281;25281-AK-403-3
28062;47,79;2;51;3;25282;25282-AT-572-14
28063;23,13;2;25;1;25283;25283-BY-454-20
28064;34,1;2;34;1;25284;25284-NY-316-18
28065;64;2;64;3;25285;25285-WP-149-25
28066;89,41;2;91;4;25286;25286-CV-3-230
28067;47,55;2;47;2;25287;25287-AD-52-9
28068;30,51;2;31;1;25288;25288-AO-632-173
28069;35,39;2;35;2;25289;25289-CS-492-92
28070;50,6;1;52;3;25290;25290-CM-61-10
28071;72,68;2;88;3;25291;25291-AN-142-7
28072;86,31;2;89;4;25292;25292-AN-61-31
28073;37,63;2;37;2;25293;25293-AT-14-30
28074;43;2;40;2;25294;25294-AH-867-12
28075;75,94;2;72;4;25295;25295-383-AI-159-3138
28076;72,94;2;70;3;25296;25296-AZ-654-4
28077;62,06;2;71;3;25297;25297-AL-419-627
28078;72,83;1;73;4;25298;25298-BT-789-11
28079;15,51;2;20;1;25299;25299-CW-346-3
28080;45,51;2;45;2;25300;25300-DK-235-100
28081;71,9;2;82;3;25301;25301-AC-92-12
28082;28,51;2;28;1;25302;25302-AH-552-33
28083;47,99;2;47;2;25303;25303-CD-330-16
28084;72,23;2;67;3;25304;25304-AI-413-19
28085;47,33;2;47;2;25305;25305-AT-485-3
28086;73,8;2;72;3;25306;25306-BW-193-3
28087;50,77;2;52;3;25307;25307-DP-269-208
28088;59,31;2;59;3;25308;25308-AP-227-2
28089;64,68;2;65;4;25309;25309-LI-415-159
28090;45,8;2;45;2;25310;25310-AI-222-5
28091;62,6;2;64;4;25311;25311-BE-187-1428
28092;15,79;2;17;1;25312;25312-AH-245-22
28093;215,53;1;144;4;25313;25313-AB-1314-1
28094;42;2;35;1;25314;25314-A-543-2
28095;38,21;2;50;2;25315;25315-BX-128-23
28096;159,15;1;103;4;25316;25316-AY-221-10
28097;46;2;45;2;25317;25317-DT-584-65
28098;20,95;2;22;1;25318;25318-C-1129-8
28099;111,39;1;45;2;25319;25319-C-933-2
28100;64;2;65;3;25320;25320-AR-634-8
28101;54,21;2;55;2;25321;25321-BC-37-15
28102;68,09;2;68;3;25322;25322-BK-224-318
28103;101,45;2;101;4;25323;25323-C-388-302
28104;62,8;2;62;2;25324;25324-AP-19-12
28105;78,2;2;75;4;25325;25325-BL-152-265
28106;39,92;2;39;2;25326;25326-AP-212-11
28107;23,39;2;22;1;25327;25327-AV-17-30
28108;28,54;2;31;2;25328;25328-AO-135-1
28109;18,41;2;10;1;25329;25329-AC-91-7
28110;103,03;2;103;5;25330;25330-AI-16-35
28111;72,5;2;72;3;25331;25331-BW-43-102
28112;79,79;2;92;4;25332;25332-BW-91-71
28113;62,73;2;62;3;25333;25333-BI-217-52
28114;90,53;1;93;4;25334;25334-AL-341-41
28115;72,47;2;44;1;25335;25335-AM-65-157
28116;34,2;2;34;3;25336;25336-A-2483-3
28117;27,69;2;28;1;25337;25337-B-2673-105
28118;24,6;2;25;1;25338;25338-BD-49-1
28119;15,08;2;16;1;25339;25339-AN-77-31
28120;112,87;2;111;5;25340;25340-AD-11-14
28121;148,36;2;12;1;25341;25341-CM-43-7
28122;20,88;2;23;1;25342;25342-CI-70-27
28123;46,21;2;45;2;25343;25343-AF-45-10
28124;87,44;2;79;2;25344;25344-AL-79-21
28125;112,55;2;118;4;25345;25345-AL-81-12
28126;37,62;2;21;2;25346;25346-BC-10-37
28127;68,84;2;69;3;25347;25347-BG-44-61
28128;36,11;2;37;2;25348;25348-AR-13-13
28129;51,04;2;28;3;25349;25349-AY-11-15
28130;56,5;2;55;3;25350;25350-BO-102-1071
28131;42,77;2;43;3;25351;25351-CP-73-3
28132;49,9;2;65;2;25352;25352-ET-13-18
28133;37,14;2;36;2;25353;25353-AD-35-10
28134;93,24;2;90;4;25354;25354-CO-23-24
28135;25,24;2;30;2;25355;25355-AE-36-7
28136;10,58;2;12;1;25356;25356-AJ-126-29
28137;67,76;2;64;3;25357;25357-CF-28-40
28138;30,05;2;31;2;25358;25358-DF-116-20
28139;18,54;2;15;1;25359;25359-AI-70-23
28140;77,25;2;79;2;25360;25360-CK-4-169
28141;317,05;2;287;6;25361;25361-FA-110-18
28142;95,02;2;49;2;25362;25362-AX-59-16
28143;12,4;2;8;1;25363;25363-CJ-77-3
28144;25,87;2;26;1;25364;25364-CO-103-151
28145;34,08;2;33;2;25365;25365-CP-130-38
28146;81,32;2;88;3;25366;25366-CP-155-19
28147;32,04;2;30;1;25367;25367-DH-110-37
28148;45,4;2;40;3;25368;25368-DK-45-18
28149;14,33;2;13;1;25369;25369-DN-34-35
28150;41,1;2;44;2;25370;25370-AG-50-20
28151;17,48;2;16;1;25371;25371-AH-5-90
28152;112,67;2;113;5;25372;25372-AP-30-100
28153;19,14;2;23;1;25373;25373-AS-37-47
28154;24,38;2;24;1;25374;25374-AV-31-360
28155;11,45;2;12;1;25375;25375-AW-72-1
28156;24,12;2;51;3;25376;25376-AW-9-72
28157;17,91;2;23;1;25377;25377-BI-68-38
28158;30,18;2;29;2;25378;25378-CG-92-118
28159;22,88;2;24;1;25379;25379-AI-83-22
28160;27,53;2;30;2;25380;25380-AO-23-38
28161;34,35;2;34;2;25381;25381-CY-42-48
28162;31,3;2;31;2;25382;25382-CY-47-31
28163;34,7;2;30;2;25383;25383-CZ-5-54
28164;35,57;2;30;2;25384;25384-ED-1-84
28165;81,74;2;81;4;25385;25385-ET-67-116
28166;47,72;2;37;3;25386;25386-AC-11-121
28167;92,3;2;92;4;25387;25387-BI-6-3
28168;35,01;2;30;2;25388;25388-CT-35-19
28169;106,62;1;81;4;25389;25389-AO-54-7
28170;21,2;2;21;1;25390;25390-DG-242-32
28171;27,24;2;33;1;25391;25391-LB-94-3
28172;16,22;2;16;1;25392;25392-MZ-20-103
28173;15,82;2;16;1;25392;25392-MZ-20-108
28174;16,22;2;16;1;25392;25392-MZ-20-114
28175;16,03;2;16;1;25392;25392-MZ-20-115
28176;64,34;2;63;3;25393;25393-AM-42-6
28177;60,76;2;60;3;25394;25394-ZB-235-117
28178;15,66;2;15;1;25395;25395-BI-64-108
28179;34,06;2;35;2;25396;25396-BB-190-1
28180;53,69;2;55;3;25397;25397-AK-288-2
28181;40,71;2;40;1;25398;25398-AM-268-68
28182;71,53;2;71;4;25399;25399-ZK-755-161
28183;68,86;1;65;3;25400;25400-AK-75-21
28184;23,25;2;23;1;25401;25401-BS-190-25
28185;45,2;2;70;2;25402;25402-BS-50-4
28186;92,26;2;95;4;25403;25403-AM-300-47
28187;87,8;2;87;4;25404;25404-AT-88-5
28188;98,94;1;118;4;25405;25405-AW-301-3
28189;17,53;2;17;1;25406;25406-D-1017-27
28190;117,29;1;117;5;25407;25407-ZH-1523-500
28191;53,36;2;55;3;25408;25408-AK-432-14
28192;43,9;2;44;2;25409;25409-AC-72-12
28193;68,69;2;66;4;25410;25410-BB-81-1724
28194;82,96;2;80;4;25411;25411-AH-869-56
28195;149,03;1;145;5;25412;25412-AC-276-3
28196;55,48;2;58;3;25413;25413-AM-313-19
28197;66,66;2;67;4;25414;25414-AC-169-10
28198;67,88;2;66;3;25415;25415-AS-131-1223
28199;30,57;2;35;2;25416;25416-AC-192-2
28200;53,27;2;52;2;25417;25417-AA-83-2
28201;58,83;2;59;3;25418;25418-AM-26-48
28202;56,08;2;51;3;25419;25419-AV-235-203
28203;65,59;2;64;4;25420;25420-AV-235-28
28204;62,75;2;58;3;25421;25421-AM-159-246
28205;39,43;2;39;2;25422;25422-BW-145-14
28206;72,2;2;72;4;25423;25423-AP-79-112
28207;78,04;2;79;3;25424;25424-AC-500-1062
28208;118,19;1;109;4;25425;25425-AH-172-5
28209;82,79;2;82;3;25426;25426-BV-248-2
28210;38,4;2;39;2;25427;25427-XM-78-10
28211;65,2;2;66;3;25428;25428-AM-134-21
28212;28,7;2;29;1;25429;25429-XE-351-19
28213;44,2;2;46;3;25430;25430-D-2018-25
28214;16;2;65;3;25431;25431-D-2138-13
28215;39,38;2;29;1;25432;25432-E-616-7
28216;31,06;2;31;1;25433;25433-BD-27-29
28217;86,18;2;87;3;25434;25434-BX-308-43
28218;61,75;2;57;2;25435;25435-DC-41-14
28219;73,09;2;70;3;25436;25436-DH-75-2
28220;19,94;2;14;1;25437;25437-EX-37-11
28221;44;2;44;2;25438;25438-BZ-87-10008
28222;64,02;2;63;4;25439;25439-AH-355-122
28223;76,9;2;76;4;25440;25440-AK-1508-68
28224;56,25;2;56;3;25441;25441-AK-842-8
28225;19,31;2;21;1;25442;25442-DN-436-14
28226;37,15;2;37;2;25443;25443-CM-235-19
28227;68,9;2;68;3;25444;25444-I-393-3
28228;88,78;1;83;4;25445;25445-LV-18-70
28229;44,15;2;42;2;25446;25446-AB-374-8
28230;46,39;2;52;2;25447;25447-AH-50-1
28231;51,3;2;48;3;25448;25448-AC-166-15
28232;91,76;1;92;4;25449;25449-AC-66-72
28233;91,74;1;100;4;25450;25450-A-460-14
28234;47,6;2;48;2;25451;25451-AB-288-11
28235;60,06;2;57;2;25452;25452-AM-61-65
28236;93,48;1;93;5;25453;25453-ZK-118-32
28237;72,3;2;72;3;25454;25454-AE-162-143
28238;83,94;2;83;4;25455;25455-AE-425-125
28239;56,25;2;62;3;25456;25456-AN-265-4
28240;47,39;2;47;2;25457;25457-AZ-144-31
28241;16,35;2;30;1;25458;25458-AA-126-9
28242;64,31;2;64;3;25459;25459-AE-595-17
28243;28;2;27;1;25460;25460-BK-227-2
28244;40,47;2;50;2;25461;25461-AB-54-3
28245;50,21;2;44;2;25462;25462-I-1638-12
28246;64,14;2;62;3;25463;25463-AL-184-30
28247;48,23;2;49;2;25464;25464-AP-162-117
28248;62,25;2;67;3;25465;25465-BC-312-3
28249;31,42;2;31;1;25466;25466-AA-265-1
28250;93,48;2;95;3;25467;25467-AM-60-24
28251;47,78;2;47;3;25468;25468-AE-774-83
28252;24,82;2;25;1;25469;25469-AQ-15-10
28253;37,19;2;32;2;25470;25470-K-43-120
28254;76,43;2;80;4;25471;25471-S-21-1
28255;56,2;2;58;3;25472;25472-G-203-50
28256;83,97;2;81;5;25473;25473-H-185-104
28257;80;2;79;3;25474;25474-X-187-46
28258;18,51;2;20;1;25475;25475-S-162-14
28259;30,29;2;30;1;25476;25476-I-19-1030
28260;42,59;2;42;3;25477;25477-R-33-13
28261;23,81;2;23;1;25478;25478-BV-361-12
28262;49,2;2;48;2;25479;25479-CJ-195-32
28263;12,2;2;12;1;25480;25480-AL-152-25
28264;71,14;2;70;3;25481;25481-H-162-38
28265;41,89;2;40;3;25482;25482-Y-181-1
28266;30,07;2;29;1;25483;25483-AD-446-4
28267;106,6;1;85;4;25484;25484-BL-639-20
28268;37,72;2;38;2;25485;25485-BH-83-255
28269;94,93;2;95;5;25486;25486-K-100-32
28270;74,06;2;74;4;25487;25487-BO-208-54
28271;41,92;2;42;2;25488;25488-AJ-123-14
28272;29,4;2;35;2;25489;25489-S-154-3
28273;25,51;2;25;1;25490;25490-BY-419-6
28274;58,05;2;58;3;25491;25491-F-1375-5
28275;17,03;2;17;1;25492;25492-AI-693-24
28276;63,44;2;63;3;25493;25493-CI-167-222
28277;17,76;2;18;1;25494;25494-I-64-114
28278;31,09;2;32;2;25495;25495-I-27-13
28279;61,27;2;72;4;25496;25496-R-2-214
28280;33,45;2;35;2;25497;25497-AD-163-17
28281;60,36;2;60;3;25498;25498-S-134-148
28282;55,01;2;54;3;25499;25499-S-234-180
28283;78,29;1;97;5;25500;25500-AH-61-2
28284;25,41;2;35;2;25501;25501-AX-62-11
28285;21,44;2;35;2;25501;25501-AX-62-9
28286;81,61;1;82;4;25502;25502-DG-249-4
28287;38,74;2;40;2;25503;25503-Q-92-1010
28288;38,41;2;35;2;25504;25504-S-146-5
28289;91,5;2;91;4;25505;25505-O-211-11
28290;92,89;2;95;5;25506;25506-AO-52-19
28291;29,87;2;32;2;25507;25507-AB-188-7
28292;20,32;2;21;1;25508;25508-G-51-2
28293;40,26;2;39;2;25509;25509-AM-140-24
28294;48,83;2;48;2;25510;25510-G-166-309
28295;47,5;2;48;3;25511;25511-AH-4-23
28296;22,78;2;23;1;25512;25512-AK-319-21
28297;28,95;2;31;1;25513;25513-AC-871-7
28298;68,62;2;67;3;25514;25514-HK-121-29
28299;77,12;2;81;4;25515;25515-AR-409-18
28300;81;2;80;5;25516;25516-AV-195-122
28301;72,06;2;72;4;25517;25517-AE-461-173
28302;58,14;2;59;3;25518;25518-AD-309-2124
28303;55,2;2;57;2;25519;25519-AL-1234-127
28304;79,57;2;76;3;25520;25520-AD-1021-138
28305;37,3;2;38;2;25521;25521-A-1180-2
28306;72,14;2;69;3;25522;25522-AE-755-427
28307;91,74;2;85;4;25523;25523-AC-738-3
28308;84,1;2;84;4;25524;25524-AN-632-408
28309;92,58;2;92;4;25525;25525-P-924-13
28310;31,84;2;32;2;25526;25526-AI-174-21
28311;20,5;1;20;1;25527;25527-Y-777-44
28312;25,1;2;62;4;25528;25528-AB-1138-14
28313;28,96;2;30;2;25529;25529-AB-22-122
28314;43,44;2;44;2;25530;25530-F-1262-17
28315;101,99;2;100;4;25531;25531-ZB-92-5
28316;49,55;2;57;3;25532;25532-AD-472-3
28317;55,58;2;45;2;25533;25533-BI-496-4118
28318;83,77;1;82;4;25534;25534-AW-10-32
28319;35,53;2;36;1;25535;25535-EB-126-33
28320;25,49;2;26;1;25536;25536-LB-139-58
28321;125,28;2;120;5;25537;25537-LC-83-18
28322;57,92;2;59;2;25538;25538-MO-399-26
28323;23,13;2;24;1;25539;25539-ND-221-701
28324;32;2;31;1;25540;25540-NM-204-131
28325;59,6;2;59;1;25541;25541-AH-521-111
28326;93,22;2;100;4;25542;25542-AI-65-76
28327;24,57;2;24;1;25543;25543-AT-237-294
28328;124,59;2;90;3;25544;25544-371-AB-152-10
28329;52,19;2;51;2;25545;25545-BW-133-9
28330;35,41;2;34;2;25546;25546-BW-83-18
28331;69,94;2;70;3;25547;25547-BZ-326-8
28332;58,04;2;58;3;25548;25548-DI-118-323
28333;41,06;2;41;2;25549;25549-VB-139-24
28334;34,29;2;34;2;25550;25550-AM-263-122
28335;43,32;2;45;3;25551;25551-864-K-105-3
28336;20,46;2;21;1;25552;25552-AE-4-15
28337;47,89;2;57;3;25553;25553-AE-560-7
28338;52,19;2;54;2;25554;25554-AE-170-92
28339;129,43;2;143;3;25555;25555-AP-257-4
28340;85,22;1;82;5;25556;25556-AK-208-58
28341;45,7;2;44;2;25557;25557-DW-94-21
28342;35,32;2;35;1;25558;25558-AL-695-21
28343;56,88;2;57;2;25559;25559-AS-479-16
28344;67,24;2;66;4;25560;25560-BY-15-67
28345;48,97;2;49;2;25561;25561-LR-17-58
28346;57,79;2;70;4;25562;25562-CY-16-75
28347;61,95;2;63;4;25563;25563-BL-224-50
28348;112,25;2;123;6;25564;25564-DH-223-403
28349;123,5;2;105;3;25565;25565-AX-490-19
28350;82,55;2;83;3;25566;25566-XE-360-108
28351;109,24;2;107;4;25567;25567-BN-274-5
28352;44,84;2;45;2;25568;25568-BE-196-104
28353;59,81;2;61;3;25569;25569-CN-341-32
28354;70,31;2;66;4;25570;25570-AS-185-4
28355;20,51;2;20;1;25571;25571-BY-118-2517
28356;30,22;2;29;2;25571;25571-BY-118-2569
28357;88,3;1;89;4;25572;25572-AK-260-2
28358;213,45;2;112;4;25573;25573-ED-32-22
28359;29,15;2;29;2;25574;25574-EX-259-9
28360;79,13;2;84;5;25575;25575-HB-103-48
28361;89,32;1;85;4;25576;25576-BC-247-117
28362;18,07;2;18;1;25577;25577-802-AB-158-56
28363;30,45;2;32;1;25578;25578-826-AD-554-25
28364;66,47;2;63;4;25579;25579-831-AM-347-10
28365;47,12;2;50;2;25580;25580-840-AS-662-21
28366;43,29;2;43;2;25581;25581-BH-689-43
28367;81,32;2;80;3;25582;25582-AL-68-4
28368;37,5;2;38;1;25583;25583-AM-815-41
28369;75,41;2;75;3;25584;25584-AN-750-37
28370;66,55;2;63;3;25585;25585-BR-8-39
28371;13,56;2;14;1;25586;25586-KL-76-9
28372;50,75;2;50;2;25587;25587-NP-28-1
28373;52,19;2;53;2;25588;25588-AC-372-19
28374;41,11;2;42;2;25589;25589-AS-569-16
28375;70,71;1;71;3;25590;25590-AP-783-3
28376;19,1;2;19;1;25591;25591-CA-156-4
28377;17,1;2;18;1;25591;25591-CA-156-36
28378;42,9;2;48;2;25592;25592-BM-75-148
28379;57,67;2;63;3;25593;25593-AB-294-25
28380;62,11;2;56;3;25594;25594-AD-591-5
28381;17,73;2;18;2;25595;25595-AR-362-6
28382;26,02;2;25;2;25596;25596-OL-93-277
28383;56,84;2;58;3;25597;25597-CH-1180-76
28384;111,12;2;80;3;25598;25598-CK-947-1
28385;46,15;2;46;3;25599;25599-AD-672-18
28386;20,96;2;22;1;25600;25600-EO-68-153
28387;87;1;77;4;25601;25601-DN-474-15
28388;44,82;2;45;2;25602;25602-BL-590-357
28389;31,32;2;33;2;25603;25603-BD-177-33
28390;28,86;2;29;2;25604;25604-AB-39-158
28391;25,57;2;25;2;25605;25605-AK-44-215
28392;85;2;80;4;25606;25606-AL-795-2
28393;70,55;2;69;4;25607;25607-AC-479-47
28394;50,6;2;50;2;25608;25608-AH-3-122
28395;40,93;2;40;2;25609;25609-AO-170-13
28396;61,09;2;59;3;25610;25610-BR-312-78
28397;29,89;2;28;1;25611;25611-BW-1389-63
28398;34,59;2;38;2;25612;25612-AL-275-24
28399;45,88;2;42;2;25613;25613-AO-271-62
28400;43,2;2;43;2;25614;25614-BY-122-17
28401;42,05;2;41;2;25615;25615-DS-471-18
28402;22,31;2;22;1;25616;25616-AB-16-385
28403;32,39;2;33;2;25616;25616-AB-15-57
28404;27,12;2;30;2;25617;25617-AC-30-91
28405;21,12;2;20;1;25618;25618-BH-23-83
28406;58,74;2;57;4;25619;25619-EZ-28-14
28407;71,64;2;70;4;25620;25620-BK-210-123
28408;68,25;2;67;3;25621;25621-AY-125-34
28409;47,28;2;48;2;25622;25622-AD-143-16
28410;44,06;2;45;1;25623;25623-AZ-253-9
28411;95,46;1;87;4;25624;25624-BS-57-206
28412;70,38;2;73;3;25625;25625-DN-293-12
28413;51,59;2;50;2;25626;25626-ES-8-29
28414;58,67;2;56;2;25627;25627-HL-6-114
28415;85,18;2;65;3;25628;25628-HR-401-14
28416;52,47;2;59;3;25629;25629-LR-39-174
28417;34,77;2;41;1;25630;25630-AY-94-8
28418;31,25;2;30;2;25631;25631-AY-46-44
28419;74,65;2;89;4;25632;25632-AM-12-6
28420;17,45;2;20;1;25633;25633-HZ-19-4
28421;23,76;2;25;1;25634;25634-KX-576-5
28422;64,05;2;64;3;25635;25635-WN-491-5502
28423;105,28;2;38;1;25636;25636-A-284-2
28424;108,3;2;153;6;25637;25637-AE-254-3
28425;43,84;1;49;3;25638;25638-AP-289-243
28426;59,73;2;65;3;25639;25639-CO-329-54
28427;151,02;1;102;5;25640;25640-CI-84-5
28428;74,54;2;75;4;25641;25641-CL-50-45
28429;58,65;2;59;2;25642;25642-XI-55-19
28430;126,85;2;108;5;25643;25643-XX-44-37
28431;23,56;2;18;1;25644;25644-AC-477-11
28432;27,36;2;35;1;25645;25645-AI-160-5
28433;30,2;2;30;1;25646;25646-BW-78-1004
28434;55,81;2;51;3;25647;25647-DH-388-1
28435;20,91;2;20;1;25648;25648-HK-43-8
28436;63,55;2;63;3;25649;25649-AT-403-36
28437;80,05;2;78;4;25650;25650-ZE-19-12
28438;83,75;2;85;4;25651;25651-BM-288-236
28439;74,86;2;79;3;25652;25652-CW-639-20
28440;26,82;2;26;1;25653;25653-IL-229-25
28441;13,78;2;13;1;25654;25654-IM-119-61
28442;90,81;1;90;5;25655;25655-KS-1-623
28443;92,3;2;92;3;25656;25656-AE-72-126
28444;46,62;2;52;2;25657;25657-AR-86-17
28445;70,87;2;72;4;25658;25658-AV-123-348
28446;59,03;2;59;3;25659;25659-AS-28-12
28447;105,25;2;107;3;25660;25660-BE-254-280
28448;77,46;2;81;3;25661;25661-BE-441-4
28449;70,76;2;71;3;25662;25662-CH-421-13
28450;38;2;40;2;25663;25663-CH-426-103
28451;45,43;2;46;2;25664;25664-CL-163-4
28452;25,31;2;25;1;25665;25665-CL-213-28
28453;94,34;2;98;2;25666;25666-AC-327-6
28454;60,88;2;70;3;25667;25667-BK-208-16
28455;56,26;2;55;3;25668;25668-BN-53-108
28456;94,98;2;95;5;25669;25669-CV-191-31
28457;69,97;2;72;4;25670;25670-BD-227-11
28458;17,39;2;17;1;25671;25671-AV-171-14
28459;49,08;2;49;2;25672;25672-DL-281-414
28460;55,1;2;55;3;25673;25673-MR-270-4
28461;44,94;2;45;2;25674;25674-CH-241-86
28462;61,54;2;62;3;25675;25675-BC-111-29
28463;45,7;2;45;2;25676;25676-BZ-184-4
28464;60,67;2;62;3;25677;25677-PS-98-2
28465;29,73;2;30;1;25678;25678-VA-69-7
28466;71,19;2;71;3;25679;25679-BO-628-212
28467;109,55;2;110;4;25680;25680-IW-42-7
28468;97,74;2;100;2;25681;25681-BD-506-13
28469;25,47;2;25;1;25682;25682-ES-204-28
28470;47,01;2;47;2;25683;25683-AS-628-20
28471;71,65;2;73;3;25684;25684-AU-215-349
28472;63,16;2;65;3;25685;25685-K-959-34
28473;45,17;2;45;2;25686;25686-AE-15-3
28474;48,05;2;45;2;25687;25687-XA-279-12
28475;79,04;2;77;4;25688;25688-BL-117-181
28476;56,89;2;58;2;25689;25689-AC-375-4
28477;29,38;2;30;1;25690;25690-AV-90-106
28478;60,8;2;61;2;25691;25691-BD-211-5
28479;56,35;2;55;2;25691;25691-BD-211-2
28480;40,92;2;42;2;25692;25692-AL-251-10
28481;48,99;2;49;3;25693;25693-AW-983-16
28482;12,2;2;42;2;25694;25694-AI-165-155
28483;27;2;26;1;25695;25695-CL-28-20
28484;27,12;2;26;1;25695;25695-CL-28-25
28485;205,17;2;32;1;25696;25696-CP-605-2
28486;42,68;2;42;2;25697;25697-CR-143-34
28487;134,4;2;165;3;25698;25698-CS-273-46
28488;86,61;2;84;3;25699;25699-CV-175-3
28489;51,55;2;51;2;25700;25700-CX-143-2
28490;77,75;2;83;3;25701;25701-C-274-3
28491;70,1;2;35;2;25702;25702-AC-224-2
28492;69,59;2;69;3;25703;25703-AY-148-2
28493;103,54;2;104;4;25704;25704-AB-1788-24
28494;82,42;2;81;4;25705;25705-AB-515-28
28495;24,2;2;24;1;25706;25706-AC-27-409
28496;88,93;2;88;3;25707;25707-AH-230-76
28497;48,51;2;48;2;25708;25708-AE-1042-53
28498;122,89;2;124;5;25709;25709-AS-159-112
28499;87,6;2;89;4;25710;25710-AA-101-203
28500;82,54;2;81;4;25711;25711-AM-118-5
28501;69,35;2;71;3;25712;25712-AN-136-1
28502;70,5;2;68;3;25713;25713-BR-294-1
28503;56,52;2;57;2;25714;25714-AC-122-12
28504;48;2;33;1;25715;25715-AE-65-15
28505;101,8;2;102;3;25716;25716-AX-2-36
28506;82,28;2;90;3;25717;25717-AM-12-53
28507;52,92;2;53;3;25718;25718-AS-49-70
28508;85,82;2;85;4;25719;25719-DO-82-20
28509;77,54;2;74;2;25720;25720-DY-8-5
28510;30,91;2;30;1;25721;25721-AC-36-30
28511;51,6;2;53;2;25722;25722-BD-1-21
28512;35;2;49;2;25723;25723-AL-71-1
28513;45,42;2;45;2;25724;25724-BX-95-276
28514;41;2;41;2;25725;25725-AN-329-28
28515;66,4;2;65;4;25726;25726-AY-84-172
28516;42,28;2;42;2;25727;25727-AI-49-41
28517;89,74;2;93;3;25728;25728-BX-54-7
28518;105;2;102;5;25729;25729-DK-458-9
28519;32,19;2;25;2;25730;25730-AH-301-47
28520;62,63;2;63;3;25731;25731-BH-91-23
28521;8,78;2;17;1;25732;25732-AT-102-33
