idAdresse;noVoie;B_T_Q;typeVoie;nomVoie;idcodeDepartement_codeCommune
24894;3;;RUE;LOUIS BLANC;94002
24895;26;;RUE;VICTOR HUGO;94002
24896;63;;RUE;MAL DE LATTRE DE TASSIGNY;94002
24897;16;;RUE;DE LA FONTAINE;94003
24898;11;;RUE;DU BEL AIR;94016
24899;25;;RUE;LAVOISIER;94016
24900;3;;RUE;ETIENNE MEHUL;94018
24901;12;;RUE;SAVIGNAT;94028
24902;39;;RUE;DE NEUILLY;94033
24903;1;;ALL;DES EFFES;94034
24904;8;;ALL;DES BLANCS BOULEAUX;94034
24905;4;;AV;HENRI BARBUSSE;94038
24906;39;;RUE;DENIS PAPIN;94041
24907;4;;RUE;CLAUDE BERNARD;94044
24908;11;;PAS;IMBERDIS;94046
24909;13;;RUE;D ESTIENNE D ORVES;94053
24910;20;;RUE;DE LA STATION;94058
24911;37;;AV;DU GEN DE GAULLE;94067
24912;50;;RUE;DE L ALOUETTE;94067
24913;25;;RUE;LEDRU ROLLIN;94068
24914;66;;AV;DU CLOS;94068
24915;12;;RUE;JULES GOURIE;94073
24916;9;;RUE;CONDORCET;94076
24917;40;;RUE;DIDEROT;94080
24918;30;;RUE;CAREME PRENANT;95018
24919;262;;AV;JEAN JAURES;95018
24920;7;;RUE;DES COQUELICOTS;95039
24921;6;;AV;PAUL FLEURY;95197
24922;26;;RUE;DES PINSONS;95218
24923;76;;RUE;DU GENERAL DE GAULLE;95563
24924;14;;BD;ALBERT CAMUS;95585
24925;2;;PL;DE LA SEINE;95607
24926;5169;;;LE VILLAGE;4022
24927;35;;RUE;DU MITAN;4039
24928;103;;BD;GASSENDI;4070
24929;22;;CHE;DU GALOUBET;4143
24930;9001;B;RUE;DES MARRONNIERS;5061
24931;93;;BD;DU PRESIDENT WILSON;6004
24932;120;;BD;DU PRESIDENT WILSON;6004
24933;8;A;RUE;DU GRENADIER;6083
24934;16;;PL;GEORGES CLEMENCEAU;6083
24935;16;;RUE;LOREDAN LARCHEY;6083
24936;54;;BD;GENERAL LOUIS DELFINO;6088
24937;21;;BD;FRANCK PILATTE;6088
24938;90;;RUE;AUGUSTE PEGURIER;6088
24939;18;;AV;MARECHAL FOCH;6104
24940;1;;RUE;GASTON ARNULF;6149
24941;1;;PL;ST JEAN;7331
24942;14;;RUE;KLEBER;8105
24943;49;;RUE;JEAN GUAILDE;10387
24944;6;;RUE;INGRES;11262
24945;26;;QUAI;D'ALSACE;11262
24946;6050;;RUE;JEAN MONNET;14699
24947;2;6;AV;ARISTIDE BRIAND;14699
24948;11;B;RUE;DE LA REPUBLIQUE;17291
24949;2;;IMP;DU NANY;19031
24950;14;;RUE;DE LA CLARTE;22168
24951;128;;GR;GRANDE RUE;25056
24952;2;;RUE;ALEXIS CHOPARD;25056
24953;79;;AV;DE LYON;26058
24954;15;;RUE;ALPHONSE DAUDET;26281
24955;24;;RUE;BARNAVE PROLONGEE;26362
24956;55;;RUE;DE LA MADELEINE;28140
24957;15;;RUE;GEORGES VARLET;28218
24958;168;;RUE;DE LA REPUBLIQUE;28229
24959;62;;RUE;PIERRE DE COUBERTIN;28229
24960;1;;RUE;OCTAVE FEUILLET;29019
24961;3;;RUE;DES MAGNOLIAS;29039
24962;69;;RUE;DU COUEDIC;29233
24963;1;E;;JARDINS DE SUARTELLO;2A004
24964;9018;;CHE;DE BIANCARELLO;2A004
24965;19;;RUE;DU 9 SEPTEMBRE;2A249
24966;35;;RUE;PASTEUR;30003
24967;9;;LOT;LE STADE;30003
24968;80;;RUE;DES GARRIGUES;30133
24969;21;;RUE;DES ROSSIGNOLS;31056
24970;18;;RUE;ALEXANDRE FOURTANIER;31555
24971;145;;RUE;EDMOND ROSTAND;31555
24972;36;;AV;LEON BLUM;31555
24973;9001;;ALL;DES TILLEULS;33009
24974;23;;CRS;PASTEUR;33063
24975;13;;RUE;MONTBAZON;33063
24976;22;;RUE;DE LARTIGUE;33075
24977;165;;RUE;DE L ORMEAU;33080
24978;4;;RUE;DU PROFESSEUR VILLEMIN;33192
24979;66;;CRS;DE VERDUN;33199
24980;9002;;RTE;DE BLAGON;33229
24981;2;;RUE;DES CORMORANS CAP FERRET;33236
24982;32;;RUE;PLINE PARMENTIER;33243
24983;27;;RUE;PILLE BOURSE;33249
24984;20;;RUE;DES VIOLETTES;33281
24985;1;;RUE;DES VIGNOBLES;33281
24986;2;;RUE;DE CHARLIN;33281
24987;16;;RUE;DU RELAIS;33318
24988;33;;RUE;JEAN GOUJON;33449
24989;3;;RUE;DES ALIZES;34023
24990;49;;RUE;GERRY ROUFS;34032
24991;15;;RUE;PARMENTIER;34032
24992;2;B;AV;DE LA COOPERATIVE;34058
24993;1;;RUE;ROSSINI;34172
24994;728;;RUE;DE FONTCARRADE;34172
24995;63;;RUE;GRAND RUE MARIO ROUSTAN;34301
24996;13;T;AV;DES ELYSEES;34324
24997;35;;BD;LEON BOURGEOIS;35238
24998;48;;BD;DE LA REPUBLIQUE;35288
24999;23;;RUE;DU PDT ROBERT SCHUMAN;35288
25000;51;;RUE;DANYCAN;35288
25001;24;;CITE;DU FEU DE LA JOIE;37031
25002;23;;AV;DU PDT KENNEDY;37115
25003;3;;RUE;FREDERIC TAULIER;38185
25004;61;;BD;JOSEPH VALLIER;38185
25005;1;;RUE;JEAN RAMEAU;40088
25006;;;PL;DE LA BASTIDE;40187
25007;107;;RUE;BERGSON;42218
25008;19;;AV;MARECHAL FOCH;43157
25009;26;B;AV;GEORGES CLEMENCEAU;43268
25010;25;;RUE;DES LAMINAIRES;44049
25011;14;B;AV;DU VICE AMIRAL HALGAN;44052
25012;57;;RTE;DE STE LUCE;44109
25013;1;;RUE;DU ROI ALBERT;44109
25014;15;;AV;LEVIS MIREPOIX;45191
25015;180;;RUE;DES POILUS;45232
25016;209;;RUE;ST LEONARD;49007
25017;53;;AV;DE NORMANDIE - CHERBOURG;50129
25018;33;;RTE;DE BETHENY;51055
25019;2;;RUE;THEOPHILE GAUTIER;51454
25020;12;B;RUE;MONTLAURENT;51454
25021;36;;RUE;DE PLOEMEUR;56107
25022;14;;RUE;DE KERJULAUDE;56121
25023;1;;RUE;DE LA CITADELLE;56152
25024;4;A;ALL;DES SAULES;56176
25025;6079;;RUE;JEAN-FRANCOIS GOUZER;56233
25026;52;B;RUE;GAMBETTA;59220
25027;36;;RUE;THIERS;59350
25028;80;;RUE;DE L HOPITAL MILITAIRE;59350
25029;3;;RUE;BELLE CROIX;59482
25030;16;;RUE;DE GOUVIEUX;60141
25031;9;;AV;DES ETATS UNIS;63103
25032;9001;;PL;EUGENIE;64204
25033;25;;RUE;GASTON PLANTE;64430
25034;36;;AV;DU HUIT MAI;64430
25035;9602;;ZAC;SAINT SIGISMOND;64430
25036;495;;AV;DU SERRAT DE L OURS;66020
25037;81;;AV;JEAN JAURES;69199
25038;60;;RUE;JEAN CLAUDE VIVANT;69266
25039;30;;AV;LUCIEN BUISSON;69282
25040;30;;RUE;TUPIN;69382
25041;26;;CRS;BAYARD;69382
25042;27;;RUE;DU LAC;69383
25043;183;B;AV;FELIX FAURE;69383
25044;3;;QUAI;JOSEPH GILLET;69384
25045;32;;RUE;CREPET;69387
25046;3;;RUE;ROGER LAGRANGE;71076
25047;9;;RUE;DE BELFORT;71076
25048;1;;PL;NOTRE DAME;71137
25049;63;;RUE;DU PAS DE CIBLE;71153
25050;11;;AV;EDOUARD HERRIOT;71270
25051;32;;RUE;MARCEL PROUST;72181
25052;2;;RUE;DE L ORMEAU;72181
25053;5588;;;IMM LES ECRINS;73150
25054;594;;RTE;DES BOSSONS;74056
25055;260;;RUE;GUILLAUME FICHET;74212
25056;3;;RUE;DU JOUR;75101
25057;9;;RUE;AUBRIOT;75104
25058;16;;RUE;DE SEVIGNE;75104
25059;23;;RUE;LE VERRIER;75106
25060;26;;RUE;DE BRUXELLES;75109
25061;36;;RUE;GODOT DE MAUROY;75109
25062;3;;RUE;DE LA FIDELITE;75110
25063;103;;RUE;DU FBG DU TEMPLE;75110
25064;21;;RUE;MORET;75111
25065;11;;RUE;NEUVE POPINCOURT;75111
25066;14;;CITE;POPINCOURT;75111
25067;162;;BD;DIDEROT;75112
25068;19;;RUE;CLAUDE TILLIER;75112
25069;23;;RUE;MORERE;75114
25070;5;;PL;D ALLERAY;75115
25071;6;;RUE;FERDINAND FABRE;75115
25072;30;;RUE;LECOURBE;75115
25073;7;;RUE;BOUILLOUX LAFONT;75115
25074;37;;RUE;MICHEL ANGE;75116
25075;3;;RUE;DE CIVRY;75116
25076;77;;BD;SUCHET;75116
25077;14;;RUE;JEAN DE LA FONTAINE;75116
25078;21;;RUE;DESCOMBES;75117
25079;70;;RUE;DE TOCQUEVILLE;75117
25080;39;;RUE;DAUTANCOURT;75117
25081;20;;RUE;THOLOZE;75118
25082;71;;RUE;BELLIARD;75118
25083;23;;RUE;ESCLANGON;75118
25084;11;;RUE;DE PANAMA;75118
25085;34;;RUE;D AUBERVILLIERS;75119
25086;1;;RUE;DES FETES;75119
25087;5;;SQ;BOLIVAR;75119
25088;1;;PL;DES GRES;75120
25089;36;;RUE;DES GRANDS CHAMPS;75120
25090;9001;;;IMM PERIGORD RUE ALPH DAUD;76095
25091;127;;RUE;AUDRAN;76351
25092;94;;AV;DU 8 MAI 1945;76351
25093;2;;RUE;DES MEUNIERS;76447
25094;20;;BD;SIEGFRIED;76451
25095;71;;RUE;CAUCHOISE;76540
25096;14;;AV;JACQUES CHASTELLAIN;76540
25097;1;;RUE;DE LA SOEUR THEOPHANE;76540
25098;5;;RUE;DU PETIT SALUT;76540
25099;9001;;;RES DES BELLINGANTS;77014
25100;5;;ALL;DES PEUPLIERS;77122
25101;88;;RUE;PIERRE MARX;77183
25102;26;B;RUE;DE LA PAROISSE;77186
25103;39;;RUE;DU BOIS NOTRE DAME;77249
25104;38;;RUE;CHARLES DE GAULLE;77317
25105;7;;RUE;DU MAL BRUNE;77373
25106;19;;ALL;DU MORVAN;77445
25107;35;;RUE;ALFRED DE VIGNY;77445
25108;45;;CRS;DU DANUBE;77449
25109;7;;;HAU LES HUPPES;78126
25110;29;;RUE;FRANCIS PEDRON;78133
25111;3;;ALL;DU CLOS DE LA CROIX;78190
25112;2;;RUE;DE MAINCOURT;78193
25113;236;;RUE;CHARLES DE GAULLE;78238
25114;82;;RUE;CHARLES DE GAULLE;78322
25115;16;;RUE;DE L OISE;78382
25116;25;;RUE;CHARLES DE FOUCAULD;78498
25117;16;;AV;MEISSONIER;78498
25118;12;;BD;GAMBETTA;78498
25119;43;;RUE;SCHNAPPER;78551
25120;6;;RUE;PABLO PICASSO;78586
25121;760;;BD;DU GENERAL SIZAIRE;80182
25122;9;;RUE;ASPIRANT FRANCOIS PHILIPPE;83047
25123;227;;RUE;DE LA GARE;83054
25124;12;B;AV;1ERE DIVISION BROSSET;83069
25125;12;;AV;DES HIPPOCAMPES;83069
25126;150;;RUE;DU FORUM;83071
25127;21;;RUE;DE L ETOILE;83071
25128;222;;RUE;ALEXANDRE DUMAS;83123
25129;325;;CC;119 DIT DU VIEUX REYNIER;83126
25130;139;;RUE;DE LA REPUBLIQUE;83130
25131;38;;AV;FAMILLE JOUVE;84035
25132;10;;AV;JEAN JAURES;84035
25133;72;;RUE;VICTOR BASCH;87085
25134;112;;RUE;FONVIEILLE-ALQUIER;87085
25135;112;;RUE;DE LA PAIX;88321
25136;9;;RUE;DE L HERMITAGE;88413
25137;41;;RUE;NATIONALE;91016
25138;1;;RES;LES MARELLES;91097
25139;184;;BD;JOHN KENNEDY;91174
25140;6;;RUE;MARCHAND;91174
25141;29;;N;RTE NATIONALE;91330
25142;18;;AV;DE LA VENERIE;91421
25143;6;;ALL;D HAMADHAN;91471
25144;3;;RUE;DE LA RES MARCEAU;91477
25145;3;;RUE;BIZET;91570
25146;7;;RUE;CAMILLE CLAUDEL;91589
25147;300;;RUE;ADOLPHE PAJEAUD;92002
25148;18;;BD;DE LA LIBERTE;92020
25149;39;;BD;JEAN JAURES;92024
25150;72;;AV;MARCEAU;92026
25151;7;;RUE;AUGUSTE CONSTANT ERNOULT;92032
25152;6;;RUE;VOLTAIRE;92044
25153;16;;RUE;DELERUE;92049
25154;37;;RUE;BOILEAU;92049
25155;2;;AV;EDOUARD BELIN;92063
25156;46;;RUE;HEURTAULT;93001
25157;39;;AV;ANATOLE FRANCE;93005
25158;37;;RUE;AUGUSTE RENOIR;93032
25159;108;;AV;HENRI BARBUSSE;93032
25160;11;;BD;ARISTIDE BRIAND;93048
25161;106;;AV;MEDERIC;93051
25162;2;;PL;PABLO PICASSO;93051
25163;135;;AV;LENINE;93059
25164;26;;ALL;CLEMENCET;93062
25165;19;;ALL;JEAN BAPTISTE DU CERCEAU;93073
25166;35;;AV;GUSTAVE RODET;93077
25167;3;;AV;MARRONNIERS;94022
25168;8;;AV;HENRI CORVOL;94022
25169;20;;RUE;L'INSURRECTION PARISIENNE;94022
25170;30;;RUE;CHARLES-GUSTAVE STOSKOPF;94028
25171;17;;ALL;DU PARC DE LA BIEVRE;94038
25172;9;B;RUE;DES BLONDEAUX;94038
25173;45;;RUE;MIRABEAU;94041
25174;8;;RUE;DE TOURS;94046
25175;7;;SQ;LA FONTAINE;94052
25176;14;;RUE;JACQUES MONOD;94053
25177;17;;RUE;WALDECK ROUSSEAU;94054
25178;4;;RUE;DES MACONS;94054
25179;103;;AV;GABRIEL PERI;94058
25180;86;;AV;PIERRE BROSSOLETTE;94058
25181;8;;RUE;PIERRE BARBERET;94058
25182;46;;AV;ARDOUIN;94059
25183;4;;RES;DES CHENES;94059
25184;5;;AV;ALEXIS PESSOT;94068
25185;22;;AV;VERGNIAUD;94068
25186;30;;BD;RABELAIS;94068
25187;30;;AV;WINSTON CHURCHILL;94071
25188;1;;AV;LOUIS BLERIOT;94076
25189;120;;AV;PAUL VAILLANT COUTURIER;94081
25190;27;;RTE;DE PONTOISE;95018
25191;9;;ALL;DES MEULES;95019
25192;47;;BD;LEON BLUM;95052
25193;9;;RUE;PIERRE ALTMEYER;95063
25194;25;;RUE;DE L ARRIVEE;95210
25195;7;;ALL;DU CLOS DES LIEVRES;95219
25196;18;;RUE;DU GROS CHENE;95252
25197;4;;RUE;DE LA SOURCE PERDUE;95313
25198;27;;RUE;DES LEVRIERS;95427
25199;147;;RUE;DU GENERAL LECLERC;95563
25200;59;;AV;DE PARIS;95598
25201;152;;GR;GRANDE RUE;1143
25202;780;;RUE;DE LA REPUBLIQUE;1158
25203;170;;RUE;DES TERREAUX;1173
25204;5141;;;LE BOIS D AUROUZE;5139
25205;305;A;AV;SAINT PHILIPPE;6018
25206;7;;RUE;DE LA TERRASSE;6075
25207;9002;;ILOT;GUIGONIS ST FRANCOIS;6088
25208;10;;RUE;BERLIOZ;6088
25209;1;;RUE;VICTOR JUGE;6088
25210;10;;AV;DURANTE;6088
25211;83;;BD;DE LA MADELEINE;6088
25212;103;;BD;DE LA MADELEINE;6088
25213;54;;RTE;DE CANTA GALET;6088
25214;26;;VALL;BARLA;6088
25215;9;;PL;DU 8 MAI;6109
25216;1;;RLE;DU MARCHE;6159
25217;4;;COUR;CHATEAUBRIAND;10333
25218;3;;RUE;DES MUROTS;10333
25219;39;;AV;MAJOR GEN GEORGES VANIER;10387
25220;353;;RES;NEPTUNE;11202
25221;42;;RES;LE CRES D L GINESTELLE;11202
25222;9001;;RES;LE CANIGOU;11202
25223;37;;BD;DE 1848;11262
25224;82;;PL;MOLIERE;11266
25225;19;;AV;DE GARLABAN;13212
25226;58;;AV;COROT;13213
25227;3;;RUE;DE LA MER;14220
25228;16;;RUE;DU CHATEAU D EAU;14225
25229;25;;RUE;SAINTE MARGUERITE;14225
25230;41;;RUE;HENRI FOUCHARD;14338
25231;118;;BD;FERNAND MOUREAUX;14715
25232;9001;;CHE;DE BAGATELLE;14715
25233;6;;AV;P CASSAGNAVERE;14715
25234;9;;AV;GAMBETTA;19275
25235;11;;PL;DES CORDELIERS;22050
25236;10;;RUE;DE LA POMPE;22070
25237;1;;RUE;DES GRANDS JARDINS MAROUE;22093
25238;21;;COTE;DES VIOLETTES;22187
25239;1;;AV;DE LA COMTESSE;22325
25240;13;;AV;CARNOT;25056
25241;13;;RUE;PIERRE VERNIER;25056
25242;1;A;RUE;BERTHE MORISOT;25056
25243;71;B;GR;GRANDE RUE;25254
25244;23;;RUE;DU VILLAGE;25380
25245;5;;PL;MAURICE FAURE;26281
25246;11;;RUE;CHEVALIER BAYARD;26301
25247;95;;RUE;HOCHE;29019
25248;3;;RUE;PAUL COLONNA D ISTRIA;2A004
25249;5273;A;;PORTICCIO;2A130
25250;2;;RPT;DES GRENADIERS;30006
25251;13;;AV;FEUCHERES;30189
25252;5464;;CHE;DE LA SABATIERE;30260
25253;1;;GR;GRAND RUE;30317
25254;112;;AV;JEAN RIEUX;31555
25255;214;;AV;RAYMOND NAVES;31555
25256;250;;RTE;DU MOULLE;32096
25257;40;;RUE;PROMIS;33063
25258;2;;RUE;ROBERT PITANGUE;33075
25259;3;;RUE;ALEXANDER FLEMING;33273
25260;17;;RUE;DES VIGNOBLES;33281
25261;4;;SQ;DES BOSQUETS;33281
25262;59;T;AV;DU MARECHAL LECLERC;35196
25263;14;;PL;DES LICES;35238
25264;13;;RUE;GAMBETTA;35238
25265;16;;RUE;MARCAIS MARTIN;35238
25266;28;;SQ;FERNAND LABORI;35238
25267;27;;RUE;DE VERDUN;35360
25268;7;;SQ;FRANCIS POULENC;37261
25269;1;;RUE;ANDERS CELSIUS;37261
25270;6;;ALL;DES ERABLES;37261
25271;2;T;ALL;DE CONFLUENT;38011
25272;59;;RUE;DE LA LIBERTE;38053
25273;5011;;;BACON;38100
25274;4;;ALL;DU MORVAN;38151
25275;604;;RTE;DU SIGNAL;38191
25276;2;;RUE;DU SERMET;38193
25277;59;B;BD;WILSON;39198
25278;30;;ALL;DES TOURTERELLES;40284
25279;153;;RUE;BERGSON;42218
25280;15;;RUE;RAOUL FOLLEREAU;42218
25281;3;;ESPA;CLAVIER;43025
25282;14;B;CHE;DU BOIS DU GENEST;43051
25283;62;;AV;MARECHAL JOFFRE;44055
25284;36;B;RUE;FELIX LEMOINE;44109
25285;5;;RUE;JULES GRANDJOUAN;44109
25286;6;;ALL;DE LA VILAINE;44114
25287;54;;AV;DU GENERAL DE GAULLE;44132
25288;44;;AV;DE LA LIBERATION;44143
25289;12;;RUE;DU CORPS DE GARDE;44184
25290;28;;RUE;FREDERIC CHOPIN;44190
25291;13;;RUE;GUDIN;45208
25292;1;;RUE;VERLAINE;47001
25293;5001;;;AUX ANGES;47145
25294;71;;ALL;D ALBRET;47195
25295;1;;RUE;DE LA THIERACHE;50129
25296;1;;RUE;DE LA CONGREGATION;51108
25297;17;;RUE;DESBUREAUX;51454
25298;5;C;RUE;GERMAINE TILLION;51454
25299;65;;RUE;DE CERNAY;51454
25300;26;;RUE;DE TAISSY;51454
25301;6;;RUE;JULES FERRY;54273
25302;8;;RUE;DU LION D OR;54339
25303;4;;PL;CROIX DE BOURGOGNE;54395
25304;91;;AV;CARNOT;54482
25305;14;;RUE;NATIONALE;56083
25306;34;;RUE;BRIZEUX;56121
25307;9001;;RUE;DES PLAGES;56162
25308;35;;ALL;PIERRE DE RONSARD;56164
25309;10;;RUE;DE L'ABBE BONPAIN;59009
25310;328;B;RUE;JEAN JAURES;59163
25311;9;;RUE;GUY DE MAUPASSANT;60175
25312;590;;RUE;DU GENERAL KOENIG;60665
25313;6;;RUE;DES BALANCES;62041
25314;20;;AV;DE VERDUN;63285
25315;13;;RUE;HIPPOLYTE GOMOT;63300
25316;44;;ALL;DU BOIS DE LONS;64348
25317;6;;RUE;DU GYPAETE;64445
25318;21;;RUE;DES THERMES;66003
25319;9999;;;LA CLOSE;66154
25320;213;;CHE;DES HAUTS DE BASSIEUX;69009
25321;31;;CRS;ARISTIDE BRIAND;69034
25322;36;;RUE;PASTEUR;69034
25323;1;;ALL;RESIDENCE RECAMIER;69081
25324;6;;CHE;DES RIVIERES;69194
25325;9001;;RUE;GEORGES LADOIRE;69276
25326;19;;RUE;SGT BLANDAN;69381
25327;6;;RUE;DE CASTRIES;69382
25328;51;;RUE;MONCEY;69383
25329;6;;;GDE RUE DE LA GUILLOTIERE;69387
25330;28;;RUE;NICOLAI;69387
25331;26;;AV;J FRANCOIS RACLET;69387
25332;235;;AV;JEAN JAURES;69387
25333;128;;RUE;MARIUS BERLIET;69388
25334;11;;RUE;DES TILLES;71475
25335;53;;IMP;ST PAUL;74173
25336;60;;RTE;DES BIOLLES;74290
25337;238;;RUE;DE LA GARE;74294
25338;25;;RUE;DU MONT THABOR;75101
25339;3;;RUE;D ORMESSON;75104
25340;232;;BD;SAINT GERMAIN;75107
25341;162;;RUE;DE L UNIVERSITE;75107
25342;42;;RUE;DE LABORDE;75108
25343;64;;RUE;DE L AQUEDUC;75110
25344;34;;RUE;DE CHABROL;75110
25345;25;;RUE;DES PETITS HOTELS;75110
25346;30;;RUE;DES VINAIGRIERS;75110
25347;5;;RUE;DU CHATEAU D EAU;75110
25348;92;;BD;RICHARD LENOIR;75111
25349;58;;RUE;SAINT MAUR;75111
25350;16;;RUE;SAINT MAUR;75111
25351;273;;BD;VOLTAIRE;75111
25352;82;;RUE;DU FBG ST ANTOINE;75112
25353;7;;RUE;CAMPAGNE PREMIERE;75114
25354;166;;AV;DU MAINE;75114
25355;252;;RUE;DE LA CONVENTION;75115
25356;34;;RUE;DE VOUILLE;75115
25357;17;;RUE;EMILE DUCLAUX;75115
25358;83;;RUE;FONDARY;75115
25359;9;;RUE;VICTORIEN SARDOU;75116
25360;45;;RUE;DES VIGNES;75116
25361;32;;AV;FOCH;75116
25362;15;;RUE;DESCOMBES;75117
25363;8;;RUE;SAUSSURE;75117
25364;27;;RUE;LEMERCIER;75117
25365;70;;RUE;NOLLET;75117
25366;43;;RUE;LEMERCIER;75117
25367;52;B;RUE;GAUTHEY;75117
25368;83;;AV;DE CLICHY;75117
25369;8;;RUE;LANTIEZ;75117
25370;168;;RUE;ORDENER;75118
25371;238;;RUE;CHAMPIONNET;75118
25372;134;;BD;DE CLICHY;75118
25373;39;;RUE;DURANTIN;75118
25374;165;;RUE;MARCADET;75118
25375;16;;RUE;ACHILLE MARTINET;75118
25376;155;;RUE;ORDENER;75118
25377;1;;RUE;DE TRETAIGNE;75118
25378;20;;RUE;AFFRE;75118
25379;34;;RUE;CURIAL;75119
25380;68;;AV;DE FLANDRE;75119
25381;15;;RUE;EUGENE JUMIN;75119
25382;25;;RUE;EUGENE JUMIN;75119
25383;22;;RUE;EUGENE JUMIN;75119
25384;48;;BD;DE LA VILLETTE;75119
25385;8;;ALL;ANNE DE BEAUJEU;75119
25386;78;;RUE;DE BELLEVILLE;75120
25387;31;;RUE;PAUL STRAUSS;75120
25388;35;;RUE;LIGNER;75120
25389;120;;AV;DES COTES BLANCHES;76305
25390;20;;RUE;JEAN JACQUES ROUSSEAU;76351
25391;31;;BD;DES BELGES;76540
25392;1;;PL;DE HANOVRE;76540
25393;5;;RUE;EMILE PEYNAUD;77058
25394;21;;BD;MENDES FRANCE;77058
25395;19;;AV;DU MARECHAL FOCH;77108
25396;21;;RUE;DU GENERAL DE GAULLE;77139
25397;40;;RUE;DE TROYES;77222
25398;14;;PL;DU CADRAN SOLAIRE;77251
25399;27;;BD;OLYMPE DE GOUGES;77251
25400;6;;ALL;ATLAS;77284
25401;4;;IMP;DU TAN;77284
25402;43;;RUE;DU GENERAL LECLERC;77284
25403;72;;BD;DE L ALMONT;77288
25404;3;;RUE;SAINT ASPAIS;77288
25405;39;;RUE;DE BERCHERES;77373
25406;8;;RUE;GILBERT REY;77373
25407;1;;CR;DE LA PRAHOVA;77445
25408;7;;RUE;RAYMOND POINCARE;77464
25409;14;;RUE;DE LA CHAUSSEE DE PARIS;77513
25410;13;;RUE;AUGUSTE RENOIR;78073
25411;112;;RUE;CLAUDE MONET;78123
25412;3;T;RUE;DU CHEMIN VERT;78133
25413;18;;AV;GENERAL DE GAULLE;78358
25414;10;;RUE;DE NORMANDIE;78362
25415;3;;PL;DU SANCERROIS;78383
25416;43;;RUE;HAUTE;78401
25417;38;;RUE;ANDRE LE BOURBLANC;78455
25418;133;;AV;DU GENERAL DE GAULLE;78586
25419;9005;;CITE;LA GARENNE A BREFAUT;78621
25420;9001;A;CITE;LA GARENNE A BREFAUT;78621
25421;3;;RUE;CLEMENT ADER;78640
25422;28;;RUE;BORGNIS DESBORDES;78646
25423;9;B;RTE;DE CROISSY;78650
25424;132;;RUE;MICHEL GIRAUX;78672
25425;9;;RUE;DU PONT DES CHASSES;78686
25426;20;;AV;DE PARIS;79191
25427;3;;PL;MAX LEJEUNE;80001
25428;8;;RUE;DUTHOIT;80021
25429;786;;AV;DE LA PLAGE;80333
25430;29;B;AV;JEAN JAURES;83004
25431;66;;RUE;DES FONCES;83004
25432;5307;;PL;PHILIPPE CHAUVIER;83011
25433;6459;;;SAINT PONS;83068
25434;18;;AV;DE BELGIQUE;83069
25435;3;;CHE;DU MARTINET;83069
25436;24;;AV;1ERE DIVISION BROSSET;83069
25437;39;;AV;DE LA SABLIERE CAPTE;83069
25438;6;;IMP;DU VALLAT;83112
25439;158;;BD;ETIENNE PEYRE;83126
25440;1133;;RTE;ANC COMBATTANTS INDOCHINE;83126
25441;210;;;IMP GRIFFA;83126
25442;66;;RUE;DES INFIRMIERES;84007
25443;124;;CHE;DONNE;84035
25444;14;;RUE;DU RESERVOIR;84037
25445;20;;ALL;DES FRENES;87085
25446;15;;RUE;GENERAL LECLERC;88160
25447;7;;RUE;DE LA VOLOGNE;88262
25448;18;;BD;ERNEST GIRAULT;91021
25449;1;;RUE;DES GROUAISONS;91021
25450;10;;RUE;DES MELEZES;91103
25451;6;;PL;SAINT MEDARD;91114
25452;54;;RUE;DE MONTGERON;91114
25453;5;;RUE;DE LA MARIVOISE;91135
25454;34;;RUE;DE SEINE;91174
25455;212;;BD;HENRI BARBUSSE;91201
25456;2;;RUE;DE LA ROCHE PLATE;91223
25457;4;;RUE;DE L ECOLE;91228
25458;114;;RUE;DE LA DIVISION LECLERC;91339
25459;10;B;RUE;DE L'YVETTE;91345
25460;31;;RUE;LA FONTAINE;91386
25461;1;B;RTE;DE MARCOUSSIS;91425
25462;2;A;RUE;DE LA GRANGE DES NOYERS;91433
25463;34;;AV;SAINT LAURENT;91471
25464;114;;RUE;DE PARIS;91477
25465;4;;ALL;DES CHARMES;91549
25466;3;;RUE;DES NOBLETS;91579
25467;4;;RUE;DE PARON;91645
25468;111;;RUE;CHARLES DE GAULLE;91691
25469;91;;RUE;DU COLONEL FABIEN;92002
25470;2;;VLA;JEAN JAURES;92024
25471;11;;ALL;LEON GAMBETTA;92024
25472;5;;RUE;LYAUTEY;92026
25473;43;;RUE;DE NORMANDIE;92026
25474;8;;RUE;HENRI REGNAULT;92026
25475;67;B;RUE;DU GOUVERNEUR GAL EBOUE;92040
25476;73;;RUE;P VAILLANT COUTURIER;92044
25477;53;;RUE;JULES GUESDE;92044
25478;194;;RUE;PAUL VAILLANT-COUTURIER;92050
25479;1;;RUE;GAMBETTA;92050
25480;15;;RUE;GARNIER;92051
25481;2;;AV;CHARLES DE GAULLE;92060
25482;14;;RUE;LUCIEN VOILIN;92062
25483;92;;AV;ALBERT 1ER;92063
25484;68;;AV;DE BUZENVAL;92063
25485;21;;AV;JEAN JAURES;93001
25486;6;;RUE;LOUIS ARAGON;93001
25487;2;;AV;JULES JOUY;93005
25488;107;;AV;DE LA REPUBLIQUE;93010
25489;115;;AV;JOFFRE;93031
25490;5;;AV;DE GAGNY;93032
25491;22;;BD;CHANZY;93046
25492;166;;AV;EMILE COSSONNEAU;93051
